url_path,views_total,views_unique
/csyhuang/hn2016_falwa,213,61
/csyhuang/hn2016_falwa/pulls,87,4
/csyhuang/hn2016_falwa/pull/154,61,5
/csyhuang/hn2016_falwa/issues,54,7
/csyhuang/hn2016_falwa/pulse,23,1
/csyhuang/hn2016_falwa/pull/153,21,4
/csyhuang/hn2016_falwa/tree/master/notes,14,4
/csyhuang/hn2016_falwa/issues/155,14,2
/csyhuang/hn2016_falwa/graphs/traffic,14,1
/csyhuang/hn2016_falwa/issues/142,13,5
